"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"3bICd1cJtrIpK2GD4RgI0E","我想要擁有你 - Netflix影集《影后》插曲","小男孩樂團","39","11","11","TW","2025-01-08","36","False","222244","我想要擁有你 (Netflix影集《影后》插曲)","2024-11-22","0.626","0.959","2","-2.707","1","0.0786","0.474","0.0","0.304","0.617","97.988","4"
"2DbDefRFJ5YOfXCKOeCJJh","Igloo","KISS OF LIFE","40","-2","-6","TW","2025-01-08","82","False","131786","Lose Yourself","2024-10-15","0.916","0.609","11","-4.457","0","0.217","0.168","0.0","0.0906","0.873","139.912","4"
"5zQUndaoBtXJ10SsApqtvw","Strategy (feat. Megan Thee Stallion)","TWICE, Megan Thee Stallion","41","1","-4","TW","2025-01-08","81","False","201760","STRATEGY","2024-12-06","0.8","0.751","2","-2.169","1","0.0669","0.238","0.0","0.357","0.687","110.043","4"
"1BxfuPKGuaTgP7aM0Bbdwr","Cruel Summer","Taylor Swift","42","3","8","TW","2025-01-08","88","False","178426","Lover","2019-08-23","0.552","0.702","9","-5.707","1","0.157","0.117","2.06e-05","0.105","0.564","169.994","4"
"5eWcGfUCrVFMoYskyfkEPE","Armageddon","aespa","43","0","3","TW","2025-01-08","73","False","196466","Armageddon - The 1st Album","2024-05-27","0.695","0.786","9","-2.048","1","0.0666","0.0668","1.41e-06","0.109","0.465","91.992","4"
"7fAdinC2UTc0Y9GiKrkTtu","字字句句","卢卢快闭嘴","44","-5","5","TW","2025-01-08","64","False","200000","字字句句","2022-12-29","0.488","0.452","2","-8.957","1","0.0456","0.732","0.0","0.108","0.368","138.072","4"
"4kmr3vOJq52QS7WUh3aRyc","這麼多年","陳華","45","4","-6","TW","2025-01-08","55","False","252000","在極度愛你的日子裡","2024-11-08","0.515","0.416","3","-7.548","1","0.0292","0.845","0.0","0.154","0.207","129.752","4"
"6b6KXDbDn0s0Jepxm8a3nr","FOREVER","BABYMONSTER","46","-2","4","TW","2025-01-08","71","False","212734","DRIP","2024-11-01","0.835","0.703","0","-4.368","1","0.0528","0.103","0.0","0.133","0.661","129.995","4"
"0kFTS4OH2t44gsLN0a8Khr","任性 (電視劇《難哄》主題曲)","Mayday","47","3","-22","TW","2025-01-08","55","False","265000","任性","2024-12-30","0.486","0.673","0","-7.262","1","0.0397","0.0962","0.0","0.0916","0.561","136.045","4"
"6aJn7Cst74cj4lNIiPRgav","Touch","KATSEYE","48","0","-7","TW","2025-01-08","84","False","129882","Touch","2024-07-26","0.739","0.904","5","-2.655","0","0.0442","0.549","1.03e-05","0.0948","0.788","167.033","4"
"57w29bSwdIZ6gr6xXOqwc1","七里香","Jay Chou","49","1","1","TW","2025-01-08","61","False","297200","七里香","2004-08-03","0.481","0.585","0","-6.922","0","0.028","0.386","9.94e-05","0.243","0.457","142.185","4"
"5Mxrr2d5V0f5btmaxm1w3X","愛不愛我","邱軍","50","0","0","TW","2025-01-08","55","False","283000","情歌手","2024-02-23","0.519","0.599","1","-4.715","1","0.028","0.633","0.0","0.117","0.268","78.052","4"
"1lNcnIU4jtqD69Qtfjh8EJ","Sana Güvenmiyorum - Dedub Sessions","Dedublüman, Aleyna Tilki","1","0","0","TR","2025-01-08","78","False","204833","Sana Güvenmiyorum (Dedub Sessions)","2024-11-01","0.378","0.666","11","-7.385","0","0.0283","0.0282","5.71e-05","0.456","0.525","89.909","4"
"7eLW4rL7saxNtZ640Na7vM","PSYCHO","Jeff Redd","2","0","0","TR","2025-01-08","72","False","153999","Drama","2024-12-20","0.718","0.516","7","-12.046","0","0.171","0.116","0.00011","0.519","0.497","90.033","4"
"7FfdTwI2i0b5PNeNvqtqCY","Italy Forma","Ati242","3","1","1","TR","2025-01-08","77","True","181346","Manifesto","2024-10-11","0.488","0.858","9","-5.768","0","0.398","0.16","0.0","0.295","0.673","98.02","4"
"2iJSm2qKRujRjBeMAHUbKn","İçim Yanar","Ferdi Tayfur","4","-1","34","TR","2025-01-08","65","False","258466","Mor Güller / Fadime'nin Düğünü","1994-03-03","0.451","0.296","7","-13.734","0","0.0357","0.563","6.13e-05","0.232","0.238","79.773","4"
"3ff93VTp2DBbNnDEsAW8Cm","SEVMEYİ DENEMEDİN","BLOK3","5","0","0","TR","2025-01-08","76","False","172900","OBSESIF","2024-09-13","0.744","0.439","1","-11.238","0","0.0336","0.384","3.09e-05","0.0847","0.529","100.027","4"
"5pEpvR03HbLxkBtK73EeJw","Değişmene Rağmen","Ati242","6","1","2","TR","2025-01-08","72","False","185786","Manifesto","2024-10-11","0.724","0.698","7","-6.607","0","0.0669","0.537","3.33e-06","0.417","0.559","96.962","4"
"0QuKutgaaa0Q1WUZEnrZ93","Sönen Sigaralar","Ati242","7","-1","0","TR","2025-01-08","75","True","211426","Manifesto","2024-10-11","0.683","0.605","5","-7.829","0","0.0336","0.0643","0.0848","0.151","0.61","125.077","4"
"0osZ5jmtTtHJt8pPz6RL2N","İNTİHAR","Era7capone, NASTEISHA","8","2","4","TR","2025-01-08","73","False","128000","7EDI","2024-09-13","0.702","0.516","1","-10.6","0","0.411","0.35","0.0","0.107","0.148","90.015","4"
"0E1hVdXGZu0MoE77bYyjie","YANKI X İNTİHAR","Simge, Era7capone, Ozan Bayraşa, SNOW","9","-1","1","TR","2025-01-08","73","False","151512","YANKI X İNTİHAR","2024-11-14","0.571","0.777","1","-6.673","1","0.0713","0.0462","2.16e-05","0.63","0.692","91.132","4"
"5M6QrHGDWdWhyq7hVz3zR8","Seni Seven Kimdi","Derya Bedavacı","10","1","-4","TR","2025-01-08","73","False","240642","Seni Seven Kimdi","2024-11-14","0.509","0.566","11","-7.388","0","0.0493","0.308","8.2e-05","0.104","0.264","155.879","4"
"57w7FOfLpXZ9GWlAooYrSK","Düşmez Kalkmaz","Canbay & Wolker","11","-2","-2","TR","2025-01-08","73","False","155689","Düşmez Kalkmaz","2024-08-23","0.773","0.756","11","-6.075","0","0.161","0.146","2.56e-06","0.355","0.69","116.001","4"
"6hCHw8elq1VAKPKeBConpJ","Doldum","Ahiyan","12","0","38","TR","2025-01-08","48","True","146718","2024 Bootleg","2025-01-03","0.687","0.516","4","-7.325","0","0.223","0.493","0.0","0.11","0.405","171.917","4"
"7AbbuiP5vKiuyFl47Z5jY3","Kufi","Duman","13","3","8","TR","2025-01-08","60","False","265364","Kufi","2024-12-13","0.693","0.581","7","-5.994","1","0.035","0.573","0.0","0.122","0.555","81.014","4"
"5VykLQtjCYF6qFq59HbUg9","Sen Bilmezsin","Dedublüman","14","1","3","TR","2025-01-08","74","False","173307","Sen Bilmezsin","2024-03-15","0.532","0.566","10","-7.802","0","0.031","0.137","3.81e-05","0.161","0.378","130.005","4"
"0VOnehekjQz9cvUwLzmYSQ","Sen Kaldın","Semicenk","15","-1","4","TR","2025-01-08","69","False","152438","Geçiyor Zaman","2024-08-09","0.581","0.732","10","-4.821","0","0.0523","0.143","0.0312","0.178","0.345","145.954","4"
"4E10qEzOmTIVmrg6Wz2RHj","Saygımdan","Bengü","16","3","8","TR","2025-01-08","71","False","271210","İkinci Hal","2014-10-17","0.725","0.661","5","-5.269","0","0.0343","0.283","0.0","0.225","0.618","127.974","4"
"0K791kh3oLkBD5KVWg1LJ8","CISTAK","Era7capone, Batuflex, Narco","17","1","-2","TR","2025-01-08","75","True","136000","CISTAK","2024-09-13","0.828","0.699","9","-9.474","1","0.112","0.348","0.0","0.113","0.813","120.027","4"
"1O3utGlqPaNnTX1ZeRXLQY","UYUZ","BLOK3","18","-1","-5","TR","2025-01-08","70","True","167370","OBSESIF","2024-09-13","0.732","0.442","2","-9.389","1","0.213","0.273","0.0","0.216","0.666","116.153","4"
"2X4NUYZN0ylbM41ADKYv1X","GELME İSTEMEM","BLOK3","19","1","14","TR","2025-01-08","72","False","186562","GELME İSTEMEM","2024-11-01","0.716","0.312","6","-12.295","0","0.07","0.238","8.21e-06","0.125","0.145","95.979","4"
"3ZwRkdnTb4az8X5n4WXuHA","aklına ben gelicem","BLOK3","20","2","-6","TR","2025-01-08","72","False","149406","aklına ben gelicem","2023-09-22","0.277","0.546","10","-10.798","0","0.062","0.148","0.0","0.244","0.217","199.957","4"
"3FkWbO7xBYS3a0MJHN6XlV","Mevzu Derin","Soner Sarıkabadayı","21","0","13","TR","2025-01-08","71","False","209866","Mevzu Derin","2024-11-01","0.616","0.805","11","-6.238","0","0.037","0.354","9.55e-06","0.101","0.529","97.987","4"
"0P9nLef6NAjgDJAbgYFHbg","Bana Sor","Ferdi Tayfur","22","-9","28","TR","2025-01-08","63","False","361666","Hoşçakal","1990-10-16","0.446","0.358","2","-15.204","0","0.041","0.334","1.28e-05","0.254","0.414","137.93","4"
"0Kg4pWKYkIIgjNOSaQdqJQ","Ama Yine Sen","Burak Bulut","23","4","-5","TR","2025-01-08","73","False","134946","Ama Yine Sen","2024-11-08","0.519","0.67","5","-6.134","0","0.0361","0.321","1.18e-06","0.0826","0.278","150.234","4"
"4sVIEO6DXqoGakHuixuPad","Silinmez","Mansur Ark","24","1","-4","TR","2025-01-08","71","False","247733","Gazla Gitsin","2004-06-11","0.767","0.483","7","-9.986","0","0.0821","0.297","5.11e-05","0.325","0.677","101.988","4"
"4EC9KUi9fXKFzK17Or0A1a","Acıtır gibi severek","Canozan","25","3","4","TR","2025-01-08","69","False","225000","Acıtır gibi severek","2024-10-18","0.449","0.605","4","-9.479","0","0.045","0.0452","0.0","0.146","0.148","144.014","4"
"4HuB9A0O1XwmwTVtTgODm8","25","Ati242","26","-2","-1","TR","2025-01-08","72","False","210044","25","2022-05-13","0.735","0.743","11","-8.21","0","0.153","0.318","0.0","0.131","0.414","120.031","4"
"4mwKj8jNSq8eTp3ylpcBAE","Beni Hatırla","Nazan Öncel","27","7","23","TR","2025-01-08","71","False","312000","Yan Yana Fotoğraf Çektirelim","2003-09-24","0.69","0.626","10","-8.398","0","0.0496","0.538","3.53e-05","0.164","0.608","84.011","4"
"6Ear9bhjbNi2oaqv5qlqlM","Dönsen Bile","Ferdi Özbeğen","28","-2","16","TR","2025-01-08","67","False","203653","Sizin Seçtikleriniz","1986-01-01","0.556","0.535","0","-10.617","1","0.036","0.252","1.37e-06","0.311","0.636","124.079","4"
"3r4JGqyBhcIpOKRQLYjD5C","Mayın Tarlası","Şebnem Ferah","29","1","21","TR","2025-01-08","69","False","323407","Kelimeler Yetse","2013-01-01","0.749","0.639","2","-5.689","0","0.0265","0.441","1.97e-06","0.129","0.41","110.02","4"
"1TxvnXbTRmYwtlkFEn8Rpb","Uzaktan","Göksel","30","-1","-4","TR","2025-01-08","70","False","219872","Bende Bi' Aşk Var","2012-01-09","0.488","0.884","8","-4.716","0","0.0567","0.191","0.0","0.0806","0.808","183.889","4"
"4Fcoc1T0sMSATaxoidF4ei","Ben Değilim","Mela Bedel","31","5","-1","TR","2025-01-08","68","False","222613","Ben Değilim","2024-11-15","0.607","0.695","9","-5.497","0","0.04","0.428","0.0","0.179","0.57","88.029","4"
"5Y5fFEqazjbtNAgbx9noTF","VURDUM TELLERİNE","M Lisa","32","-1","-5","TR","2025-01-08","70","False","133500","MONA LISA","2024-09-27","0.664","0.528","7","-8.263","1","0.0308","0.655","0.0","0.152","0.48","80.044","4"
"05MvdMKvVahOp9X64639DN","Hatıran Yeter","Ferdi Tayfur","33","-10","17","TR","2025-01-08","61","False","287333","Hoşçakal","1990-10-16","0.537","0.443","7","-15.297","0","0.0406","0.431","8.05e-06","0.404","0.394","91.841","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","34","-2","5","TR","2025-01-08","100","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"0AwkJj5Pj7CKZe7sZo7tHv","Açık Adres - SAYGI1","Gökhan Türkmen, Sertab Erener","35","0","-24","TR","2025-01-08","71","False","277514","Açık Adres (SAYGI1)","2024-12-05","0.618","0.568","9","-10.108","0","0.0524","0.8","0.0","0.13","0.565","118.006","4"
"1UIznGFIwNUKUza5kJ9f2G","Canın Beni Çekti","Melike Şahin","36","13","5","TR","2025-01-08","65","False","193621","AKKOR","2024-11-08","0.648","0.855","5","-6.211","0","0.0373","0.157","4.42e-05","0.343","0.895","100.015","4"
"0mSFwDtiAPPNwBOSFnI3G5","Bunca Yıl - Dedub Sessions","Dedublüman, Can Kazaz","37","6","-9","TR","2025-01-08","72","False","278082","Bunca Yıl (Dedub Sessions)","2024-09-20","0.291","0.661","11","-8.012","0","0.0512","0.0654","0.0","0.34","0.505","120.985","5"
"2CZzw0He9fzyi2FkBkn4Bk","Küle Dönmüşsün","Semicenk, Doğu Swag","38","0","-7","TR","2025-01-08","71","False","142973","Küle Dönmüşsün","2024-06-14","0.831","0.606","8","-4.84","0","0.0626","0.684","1.04e-06","0.0973","0.883","95.056","4"
"2Opk6XL5mU2SwL3bdfMB5P","Sabahçı Kahvesi","Ferdi Tayfur","39","-6","11","TR","2025-01-08","61","False","280266","Prangalar","1992-06-26","0.394","0.4","5","-13.526","1","0.0554","0.24","0.0","0.257","0.283","159.721","4"
"2SVoUZdzxuDuxBdHSO73KF","Yasemen","Afra","40","2","-3","TR","2025-01-08","73","False","150909","Yasemen","2024-10-04","0.429","0.409","6","-12.433","0","0.0485","0.613","0.0","0.137","0.211","131.421","3"
"2ugG3itPOpM9IANApt473B","PİŞT","Era7capone","41","9","-1","TR","2025-01-08","70","True","128938","PİŞT","2024-10-04","0.85","0.618","0","-9.009","1","0.289","0.126","0.0","0.0808","0.776","120.041","4"
"4wJ5Qq0jBN4ajy7ouZIV1c","APT.","ROSÉ, Bruno Mars","42","2","8","TR","2025-01-08","89","False","169917","rosie","2024-12-06","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"5RZH849e1ZWa2qeVz6O3mK","Halbuki","Yalın","43","-6","-21","TR","2025-01-08","70","False","202325","Halbuki","2020-06-05","0.619","0.774","1","-8.762","0","0.0731","0.305","4.93e-06","0.118","0.42","165.969","4"
"4y3QBJf9E8yDJCEFbRK8xk","Yankı","Simge","44","-4","1","TR","2025-01-08","69","False","265964","Yankı","2016-02-05","0.592","0.776","1","-6.46","1","0.0398","0.00674","4.39e-06","0.437","0.416","90.963","4"
"3QehQ0V2c2JPnzhdKS1616","O ADAM","Jeff Redd, Stabil","45","-4","-29","TR","2025-01-08","68","False","175483","Drama","2024-12-20","0.662","0.762","5","-6.762","1","0.234","0.423","0.0","0.767","0.691","92.995","4"
"0aEUBtzTjPGzP1RZ52avt8","AM2TERDAM","Jeff Redd, Wegh, Era7capone, EGE!","46","-1","-11","TR","2025-01-08","60","True","206464","Drama","2024-12-20","0.753","0.662","1","-8.164","1","0.203","0.0953","2.72e-06","0.121","0.206","139.966","4"
"3OKCljxHDet7MaQ83o6l6s","Hüznü Hecem","Yener Çevik","47","3","-1","TR","2025-01-08","69","False","158241","Sokak Dili ve Edebiyatı","2018-11-26","0.648","0.622","10","-9.351","0","0.173","0.0473","3.24e-05","0.0916","0.651","97.079","4"
"4cHrCNJTdMfbtY0fjc5ged","Nilüfer","Müslüm Gürses","48","-1","1","TR","2025-01-08","69","False","258159","Aşk Tesadüfleri Sever (Mucize ve Buluşma)","2006-01-01","0.456","0.752","11","-7.366","0","0.0462","0.0404","1.11e-05","0.201","0.302","150.027","4"
"7JVUP1J9urt49OdiFbWGeZ","ESC*BAR","BLOK3","49","-3","-17","TR","2025-01-08","68","True","136039","OBSESIF","2024-09-13","0.789","0.54","5","-10.65","1","0.24","0.314","0.000176","0.103","0.554","100.974","4"
